Zeit,Kanal A,Kanal B
(ms),(mV),(V)

-4.11904600,2.91604400,-1.50199900
-4.11776600,3.36466600,-1.50199900
-4.11648600,2.91604400,-1.51963900
-4.11520600,3.36466600,-1.51963900
-4.11392600,2.91604400,-1.51963900
-4.11264600,3.36466600,-1.51963900
-4.11136600,2.91604400,-1.51963900
-4.11008600,2.91604400,-1.53733900
-4.10880600,2.91604400,-1.53733900
-4.10752600,2.46742200,-1.53733900
-4.10624600,2.46742200,-1.53733900
-4.10496600,2.46742200,-1.53733900
-4.10368600,2.46742200,-1.51963900
-4.10240600,2.46742200,-1.53733900
-4.10112600,2.91604400,-1.53733900
-4.09984600,2.91604400,-1.53733900
-4.09856600,2.91604400,-1.51963900
-4.09728600,2.46742200,-1.53733900
-4.09600600,2.91604400,-1.51963900
-4.09472600,2.46742200,-1.53733900
-4.09344600,2.46742200,-1.53733900
-4.09216600,2.46742200,-1.53733900
-4.09088600,2.91604400,-1.53733900
-4.08960600,2.91604400,-1.53733900
-4.08832600,1.57017700,-1.55497900
-4.08704600,2.01879900,-1.53733900
-4.08576600,1.57017700,-1.53733900
-4.08448600,1.57017700,-1.53733900
-4.08320600,2.46742200,-1.51963900
-4.08192600,3.36466600,-1.48435900
-4.08064600,2.91604400,-1.51963900
-4.07936600,3.36466600,-1.51963900
-4.07808600,3.36466600,-1.51963900
-4.07680700,3.36466600,-1.51963900
-4.07552600,3.36466600,-1.51963900
-4.07424600,2.91604400,-1.53733900
-4.07296600,2.46742200,-1.53733900
-4.07168600,2.91604400,-1.53733900
-4.07040600,2.91604400,-1.53733900
-4.06912600,2.46742200,-1.53733900
-4.06784600,2.91604400,-1.53733900
-4.06656600,2.46742200,-1.51963900
-4.06528600,2.46742200,-1.53733900
-4.06400600,2.46742200,-1.51963900
-4.06272600,2.46742200,-1.51963900
-4.06144600,2.46742200,-1.51963900
-4.06016600,2.46742200,-1.51963900
-4.05888700,2.91604400,-1.51963900
-4.05760600,2.46742200,-1.53733900
-4.05632600,2.91604400,-1.53733900
-4.05504600,2.91604400,-1.53733900
-4.05376600,2.46742200,-1.53733900
-4.05248600,2.46742200,-1.53733900
-4.05120600,1.57017700,-1.55497900
-4.04992600,1.57017700,-1.55497900
-4.04864600,2.01879900,-1.53733900
-4.04736600,2.01879900,-1.53733900
-4.04608600,2.91604400,-1.50199900
-4.04480600,2.91604400,-1.48435900
-4.04352600,3.36466600,-1.51963900
-4.04224600,2.91604400,-1.50199900
-4.04096700,2.91604400,-1.51963900
-4.03968600,2.91604400,-1.51963900
-4.03840600,3.36466600,-1.51963900
-4.03712600,2.91604400,-1.53733900
-4.03584600,2.91604400,-1.55497900
-4.03456600,2.46742200,-1.53733900
-4.03328600,2.46742200,-1.53733900
-4.03200600,2.46742200,-1.53733900
-4.03072600,2.46742200,-1.53733900
-4.02944600,2.46742200,-1.53733900
-4.02816600,2.91604400,-1.51963900
-4.02688600,2.46742200,-1.53733900
-4.02560600,2.46742200,-1.51963900
-4.02432600,2.46742200,-1.53733900
-4.02304600,2.46742200,-1.53733900
-4.02176600,2.46742200,-1.53733900
-4.02048600,2.46742200,-1.51963900
-4.01920600,2.91604400,-1.53733900
-4.01792600,2.46742200,-1.53733900
-4.01664600,2.46742200,-1.51963900
-4.01536600,1.57017700,-1.55497900
-4.01408600,2.01879900,-1.53733900
-4.01280600,1.57017700,-1.53733900
-4.01152600,2.01879900,-1.53733900
-4.01024600,2.46742200,-1.51963900
-4.00896600,2.91604400,-1.48435900
-4.00768600,2.91604400,-1.51963900
-4.00640600,3.36466600,-1.51963900
-4.00512600,3.36466600,-1.51963900
-4.00384600,3.36466600,-1.51963900
-4.00256600,3.36466600,-1.51963900
-4.00128700,2.91604400,-1.51963900
-4.00000600,2.91604400,-1.53733900
-3.99872600,2.46742200,-1.53733900
-3.99744600,2.46742200,-1.53733900
-3.99616600,2.46742200,-1.53733900
-3.99488600,2.46742200,-1.51963900
-3.99360600,2.46742200,-1.51963900
-3.99232600,2.46742200,-1.53733900
-3.99104600,2.91604400,-1.53733900
-3.98976600,2.46742200,-1.53733900
-3.98848600,2.91604400,-1.51963900
-3.98720600,2.46742200,-1.53733900
-3.98592600,2.91604400,-1.51963900
-3.98464600,2.91604400,-1.51963900
-3.98336600,2.91604400,-1.51963900
-3.98208600,2.46742200,-1.51963900
-3.98080600,2.91604400,-1.51963900
-3.97952600,2.01879900,-1.53733900
-3.97824600,1.57017700,-1.55497900
-3.97696600,1.57017700,-1.55497900
-3.97568600,1.57017700,-1.53733900
-3.97440600,2.01879900,-1.53733900
-3.97312600,2.91604400,-1.50199900
-3.97184600,2.91604400,-1.51963900
-3.97056600,2.91604400,-1.50199900
-3.96928600,3.36466600,-1.50199900
-3.96800600,3.36466600,-1.51963900
-3.96672600,2.91604400,-1.51963900
-3.96544600,3.36466600,-1.53733900
-3.96416600,2.91604400,-1.53733900
-3.96288600,2.91604400,-1.53733900
-3.96160600,2.46742200,-1.53733900
-3.96032600,2.46742200,-1.53733900
-3.95904600,2.46742200,-1.53733900
-3.95776600,2.46742200,-1.53733900
-3.95648600,2.91604400,-1.51963900
-3.95520600,2.46742200,-1.53733900
-3.95392600,2.46742200,-1.51963900
-3.95264600,2.46742200,-1.51963900
-3.95136600,2.46742200,-1.53733900
-3.95008600,2.46742200,-1.51963900
-3.94880600,2.46742200,-1.51963900
-3.94752600,2.46742200,-1.51963900
-3.94624600,2.46742200,-1.51963900
-3.94496600,2.46742200,-1.51963900
-3.94368600,2.46742200,-1.51963900
-3.94240600,1.57017700,-1.55497900
-3.94112600,2.01879900,-1.53733900
-3.93984600,1.57017700,-1.53733900
-3.93856600,1.57017700,-1.53733900
-3.93728600,2.01879900,-1.51963900
-3.93600600,2.91604400,-1.48435900
-3.93472600,2.91604400,-1.51963900
-3.93344600,2.91604400,-1.51963900
-3.93216600,3.36466600,-1.50199900
-3.93088600,3.36466600,-1.51963900
-3.92960600,3.36466600,-1.51963900
-3.92832600,2.91604400,-1.51963900
-3.92704600,2.46742200,-1.53733900
-3.92576600,2.46742200,-1.53733900
-3.92448600,2.46742200,-1.53733900
-3.92320600,2.46742200,-1.53733900
-3.92192600,2.46742200,-1.51963900
-3.92064600,2.46742200,-1.51963900
-3.91936600,2.46742200,-1.51963900
-3.91808600,2.46742200,-1.53733900
-3.91680600,2.46742200,-1.53733900
-3.91552600,2.46742200,-1.51963900
-3.91424600,2.91604400,-1.51963900
-3.91296600,2.46742200,-1.51963900
-3.91168600,2.91604400,-1.51963900
-3.91040600,2.46742200,-1.51963900
-3.90912600,2.46742200,-1.53733900
-3.90784600,2.46742200,-1.51963900
-3.90656600,2.91604400,-1.53733900
-3.90528600,1.57017700,-1.55497900
-3.90400600,2.01879900,-1.53733900
-3.90272600,1.57017700,-1.53733900
-3.90144600,1.57017700,-1.53733900
-3.90016600,2.91604400,-1.48435900
-3.89888600,2.91604400,-1.48435900
-3.89760600,2.91604400,-1.51963900
-3.89632600,3.36466600,-1.50199900
-3.89504600,3.36466600,-1.51963900
-3.89376600,3.36466600,-1.51963900
-3.89248600,2.91604400,-1.51963900
-3.89120600,2.91604400,-1.53733900
-3.88992600,2.46742200,-1.53733900
-3.88864600,2.46742200,-1.53733900
-3.88736600,2.46742200,-1.53733900
-3.88608600,2.46742200,-1.53733900
-3.88480600,2.46742200,-1.53733900
-3.88352600,2.46742200,-1.51963900
-3.88224600,2.46742200,-1.51963900
-3.88096600,2.91604400,-1.51963900
-3.87968600,2.46742200,-1.51963900
-3.87840600,2.46742200,-1.51963900
-3.87712600,2.91604400,-1.51963900
-3.87584600,2.46742200,-1.53733900
-3.87456600,2.46742200,-1.51963900
-3.87328600,2.91604400,-1.51963900
-3.87200600,2.46742200,-1.53733900
-3.87072600,2.46742200,-1.51963900
-3.86944600,2.01879900,-1.55497900
-3.86816600,2.01879900,-1.53733900
-3.86688600,1.57017700,-1.53733900
-3.86560600,1.57017700,-1.53733900
-3.86432600,2.01879900,-1.51963900
-3.86304600,3.36466600,-1.48435900
-3.86176600,2.91604400,-1.51963900
-3.86048600,2.91604400,-1.51963900
-3.85920600,3.36466600,-1.51963900
-3.85792600,3.36466600,-1.51963900
-3.85664600,3.36466600,-1.51963900
-3.85536600,2.91604400,-1.53733900
-3.85408600,2.46742200,-1.53733900
-3.85280600,2.46742200,-1.53733900
-3.85152600,2.46742200,-1.53733900
-3.85024600,2.46742200,-1.53733900
-3.84896600,2.46742200,-1.51963900
-3.84768600,2.46742200,-1.53733900
-3.84640600,2.46742200,-1.51963900
-3.84512600,2.46742200,-1.51963900
-3.84384600,2.91604400,-1.51963900
-3.84256600,2.46742200,-1.51963900
-3.84128600,2.91604400,-1.51963900
-3.84000600,2.46742200,-1.51963900
-3.83872600,2.91604400,-1.51963900
-3.83744600,2.46742200,-1.51963900
-3.83616600,2.46742200,-1.51963900
-3.83488600,2.46742200,-1.53733900
-3.83360600,1.57017700,-1.53733900
-3.83232600,1.57017700,-1.55497900
-3.83104600,1.57017700,-1.55497900
-3.82976600,1.57017700,-1.53733900
-3.82848600,1.57017700,-1.53733900
-3.82720600,2.91604400,-1.48435900
-3.82592600,3.36466600,-1.48435900
-3.82464600,2.91604400,-1.51963900
-3.82336600,3.36466600,-1.51963900
-3.82208600,2.91604400,-1.51963900
-3.82080600,3.36466600,-1.51963900
-3.81952600,3.36466600,-1.51963900
-3.81824600,2.91604400,-1.53733900
-3.81696600,2.46742200,-1.53733900
-3.81568600,2.46742200,-1.53733900
-3.81440600,2.46742200,-1.53733900
-3.81312600,2.46742200,-1.53733900
-3.81184600,2.46742200,-1.53733900
-3.81056600,2.46742200,-1.51963900
-3.80928600,2.46742200,-1.51963900
-3.80800600,2.46742200,-1.51963900
-3.80672600,2.46742200,-1.51963900
-3.80544600,2.46742200,-1.51963900
-3.80416600,2.91604400,-1.51963900
-3.80288600,2.91604400,-1.53733900
-3.80160600,2.46742200,-1.51963900
-3.80032600,2.91604400,-1.51963900
-3.79904600,2.46742200,-1.51963900
-3.79776600,2.91604400,-1.51963900
-3.79648600,1.57017700,-1.55497900
-3.79520600,1.57017700,-1.55497900
-3.79392600,1.57017700,-1.53733900
-3.79264600,1.57017700,-1.53733900
-3.79136600,2.01879900,-1.51963900
-3.79008600,2.91604400,-1.48435900
-3.78880600,2.91604400,-1.48435900
-3.78752600,2.91604400,-1.51963900
-3.78624600,3.36466600,-1.50199900
-3.78496600,2.91604400,-1.51963900
-3.78368600,3.36466600,-1.51963900
-3.78240600,2.91604400,-1.51963900
-3.78112600,2.91604400,-1.53733900
-3.77984600,2.46742200,-1.53733900
-3.77856600,2.46742200,-1.53733900
-3.77728600,2.46742200,-1.53733900
-3.77600600,2.46742200,-1.53733900
-3.77472600,2.46742200,-1.53733900
-3.77344600,2.46742200,-1.51963900
-3.77216600,2.46742200,-1.51963900
-3.77088600,2.46742200,-1.51963900
-3.76960600,2.46742200,-1.51963900
-3.76832600,2.46742200,-1.51963900
-3.76704600,2.91604400,-1.51963900
-3.76576600,2.91604400,-1.51963900
-3.76448600,2.46742200,-1.51963900
-3.76320600,2.46742200,-1.51963900
-3.76192600,2.91604400,-1.51963900
-3.76064600,2.46742200,-1.51963900
-3.75936600,1.57017700,-1.55497900
-3.75808600,1.57017700,-1.53733900
-3.75680600,1.57017700,-1.53733900
-3.75552600,2.01879900,-1.53733900
-3.75424600,2.91604400,-1.48435900
-3.75296600,2.91604400,-1.48435900
-3.75168600,2.91604400,-1.50199900
-3.75040600,2.91604400,-1.50199900
-3.74912600,3.36466600,-1.51963900
-3.74784600,3.36466600,-1.50199900
-3.74656600,2.91604400,-1.51963900
-3.74528600,2.91604400,-1.53733900
-3.74400600,2.46742200,-1.53733900
-3.74272600,2.46742200,-1.53733900
-3.74144600,2.46742200,-1.53733900
-3.74016600,2.91604400,-1.51963900
-3.73888600,2.46742200,-1.51963900
-3.73760600,2.91604400,-1.51963900
-3.73632600,2.91604400,-1.51963900
-3.73504600,2.46742200,-1.51963900
-3.73376600,2.46742200,-1.51963900
-3.73248600,2.91604400,-1.51963900
-3.73120600,2.91604400,-1.51963900
-3.72992600,2.46742200,-1.53733900
-3.72864600,2.46742200,-1.51963900
-3.72736600,2.46742200,-1.51963900
-3.72608600,2.46742200,-1.51963900
-3.72480600,2.46742200,-1.51963900
-3.72352600,2.01879900,-1.55497900
-3.72224600,1.57017700,-1.53733900
-3.72096600,1.57017700,-1.53733900
-3.71968600,1.57017700,-1.53733900
-3.71840600,1.57017700,-1.51963900
-3.71712600,2.91604400,-1.48435900
-3.71584600,2.91604400,-1.48435900
-3.71456600,2.91604400,-1.50199900
-3.71328600,2.91604400,-1.50199900
-3.71200600,3.36466600,-1.51963900
-3.71072600,3.36466600,-1.51963900
-3.70944600,2.91604400,-1.51963900
-3.70816600,2.46742200,-1.53733900
-3.70688600,2.46742200,-1.53733900
-3.70560600,2.46742200,-1.53733900
-3.70432600,2.46742200,-1.53733900
-3.70304600,2.46742200,-1.51963900
-3.70176600,2.46742200,-1.51963900
-3.70048600,2.46742200,-1.53733900
-3.69920600,2.91604400,-1.51963900
-3.69792600,2.46742200,-1.51963900
-3.69664600,2.91604400,-1.51963900
-3.69536600,2.46742200,-1.51963900
-3.69408600,2.91604400,-1.51963900
-3.69280600,2.91604400,-1.51963900
-3.69152600,2.46742200,-1.51963900
-3.69024600,2.46742200,-1.51963900
-3.68896600,2.46742200,-1.51963900
-3.68768600,2.46742200,-1.51963900
-3.68640600,1.57017700,-1.55497900
-3.68512600,1.57017700,-1.53733900
-3.68384600,1.57017700,-1.53733900
-3.68256600,2.01879900,-1.53733900
-3.68128600,2.91604400,-1.51963900
-3.68000600,2.91604400,-1.48435900
-3.67872600,2.91604400,-1.48435900
-3.67744600,3.36466600,-1.48435900
-3.67616600,3.36466600,-1.50199900
-3.67488600,3.36466600,-1.51963900
-3.67360600,3.36466600,-1.51963900
-3.67232600,2.91604400,-1.51963900
-3.67104600,2.46742200,-1.53733900
-3.66976600,2.46742200,-1.53733900
-3.66848600,2.46742200,-1.53733900
-3.66720600,2.46742200,-1.51963900
-3.66592600,2.46742200,-1.51963900
-3.66464600,2.46742200,-1.51963900
-3.66336600,2.91604400,-1.51963900
-3.66208600,2.91604400,-1.51963900
-3.66080600,2.91604400,-1.51963900
-3.65952600,2.46742200,-1.51963900
-3.65824600,2.91604400,-1.51963900
-3.65696600,2.46742200,-1.51963900
-3.65568600,2.91604400,-1.51963900
-3.65440600,2.91604400,-1.51963900
-3.65312600,2.46742200,-1.51963900
-3.65184600,2.46742200,-1.53733900
-3.65056600,2.46742200,-1.53733900
-3.64928600,1.57017700,-1.53733900
-3.64800600,1.57017700,-1.53733900
-3.64672600,1.57017700,-1.53733900
-3.64544600,2.01879900,-1.51963900
-3.64416600,2.91604400,-1.48435900
-3.64288600,2.91604400,-1.48435900
-3.64160600,2.91604400,-1.50199900
-3.64032600,3.36466600,-1.50199900
-3.63904600,3.36466600,-1.51963900
-3.63776600,3.36466600,-1.51963900
-3.63648600,2.91604400,-1.51963900
-3.63520600,2.91604400,-1.51963900
-3.63392600,2.46742200,-1.53733900
-3.63264600,2.46742200,-1.53733900
-3.63136600,2.46742200,-1.53733900
-3.63008600,2.46742200,-1.51963900
-3.62880600,2.46742200,-1.53733900
-3.62752600,2.46742200,-1.51963900
-3.62624600,2.46742200,-1.51963900
-3.62496600,2.91604400,-1.51963900
-3.62368600,2.46742200,-1.51963900
-3.62240600,2.91604400,-1.51963900
-3.62112600,2.46742200,-1.51963900
-3.61984600,2.46742200,-1.51963900
-3.61856600,2.91604400,-1.51963900
-3.61728600,2.46742200,-1.51963900
-3.61600600,2.91604400,-1.51963900
-3.61472600,2.46742200,-1.51963900
-3.61344600,1.57017700,-1.55497900
-3.61216600,2.01879900,-1.53733900
-3.61088600,1.57017700,-1.53733900
-3.60960600,2.01879900,-1.53733900
-3.60832600,2.46742200,-1.51963900
-3.60704600,3.36466600,-1.48435900
-3.60576600,3.36466600,-1.51963900
-3.60448600,3.36466600,-1.50199900
-3.60320600,3.36466600,-1.48435900
-3.60192600,2.91604400,-1.51963900
-3.60064600,2.91604400,-1.51963900
-3.59936600,2.91604400,-1.51963900
-3.59808600,2.46742200,-1.51963900
-3.59680600,2.46742200,-1.53733900
-3.59552600,2.46742200,-1.53733900
-3.59424600,2.46742200,-1.53733900
-3.59296600,2.46742200,-1.51963900
-3.59168600,2.46742200,-1.51963900
-3.59040600,2.91604400,-1.51963900
-3.58912600,2.91604400,-1.51963900
-3.58784600,2.46742200,-1.51963900
-3.58656600,2.91604400,-1.51963900
-3.58528600,2.91604400,-1.51963900
-3.58400600,2.91604400,-1.51963900
-3.58272600,2.46742200,-1.51963900
-3.58144600,2.46742200,-1.51963900
-3.58016600,2.46742200,-1.51963900
-3.57888600,2.46742200,-1.51963900
-3.57760600,2.01879900,-1.53733900
-3.57632600,1.57017700,-1.53733900
-3.57504600,1.57017700,-1.53733900
-3.57376600,1.57017700,-1.53733900
-3.57248600,1.57017700,-1.51963900
-3.57120600,2.91604400,-1.48435900
-3.56992600,2.91604400,-1.50199900
-3.56864600,2.91604400,-1.48435900
-3.56736600,2.91604400,-1.51963900
-3.56608600,3.36466600,-1.51963900
-3.56480600,3.36466600,-1.51963900
-3.56352600,2.91604400,-1.51963900
-3.56224600,2.91604400,-1.53733900
-3.56096600,2.46742200,-1.53733900
-3.55968600,2.46742200,-1.53733900
-3.55840600,2.46742200,-1.53733900
-3.55712600,2.46742200,-1.51963900
-3.55584600,2.46742200,-1.51963900
-3.55456600,2.46742200,-1.51963900
-3.55328600,2.46742200,-1.51963900
-3.55200600,2.46742200,-1.51963900
-3.55072600,2.91604400,-1.51963900
-3.54944600,2.91604400,-1.51963900
-3.54816600,2.91604400,-1.51963900
-3.54688600,2.46742200,-1.51963900
-3.54560600,2.46742200,-1.51963900
-3.54432600,2.46742200,-1.51963900
-3.54304600,2.91604400,-1.51963900
-3.54176600,2.91604400,-1.51963900
-3.54048600,1.57017700,-1.55497900
-3.53920600,1.57017700,-1.53733900
-3.53792600,2.01879900,-1.53733900
-3.53664600,1.57017700,-1.51963900
-3.53536600,2.46742200,-1.51963900
-3.53408600,3.36466600,-1.48435900
-3.53280600,2.91604400,-1.51963900
-3.53152600,3.36466600,-1.48435900
-3.53024600,3.36466600,-1.50199900
-3.52896600,2.91604400,-1.51963900
-3.52768600,3.36466600,-1.51963900
-3.52640600,2.91604400,-1.51963900
-3.52512600,2.46742200,-1.53733900
-3.52384600,2.46742200,-1.53733900
-3.52256600,2.46742200,-1.53733900
-3.52128600,2.46742200,-1.51963900
-3.52000600,2.46742200,-1.51963900
-3.51872600,2.91604400,-1.51963900
-3.51744600,2.46742200,-1.51963900
-3.51616600,2.46742200,-1.51963900
-3.51488600,2.46742200,-1.51963900
-3.51360600,2.46742200,-1.51963900
-3.51232600,2.46742200,-1.51963900
-3.51104600,2.46742200,-1.51963900
-3.50976600,2.91604400,-1.51963900
-3.50848600,2.46742200,-1.51963900
-3.50720600,2.46742200,-1.51963900
-3.50592600,2.46742200,-1.51963900
-3.50464600,2.46742200,-1.53733900
-3.50336600,1.57017700,-1.55497900
-3.50208600,1.57017700,-1.53733900
-3.50080600,1.57017700,-1.53733900
-3.49952600,2.01879900,-1.51963900
-3.49824600,2.91604400,-1.48435900
-3.49696600,3.36466600,-1.48435900
-3.49568600,2.91604400,-1.51963900
-3.49440600,2.91604400,-1.50199900
-3.49312600,3.36466600,-1.51963900
-3.49184600,3.36466600,-1.51963900
-3.49056600,2.91604400,-1.51963900
-3.48928600,2.91604400,-1.51963900
-3.48800600,2.91604400,-1.53733900
-3.48672600,2.46742200,-1.53733900
-3.48544600,2.46742200,-1.51963900
-3.48416600,2.46742200,-1.53733900
-3.48288600,2.46742200,-1.51963900
-3.48160600,2.46742200,-1.51963900
-3.48032600,2.46742200,-1.51963900
-3.47904600,2.91604400,-1.51963900
-3.47776600,2.46742200,-1.51963900
-3.47648600,2.46742200,-1.51963900
-3.47520600,2.46742200,-1.51963900
-3.47392600,2.91604400,-1.51963900
-3.47264600,2.91604400,-1.51963900
-3.47136600,2.91604400,-1.51963900
-3.47008600,2.91604400,-1.51963900
-3.46880600,2.91604400,-1.51963900
-3.46752600,1.57017700,-1.55497900
-3.46624600,2.01879900,-1.53733900
-3.46496600,1.57017700,-1.53733900
-3.46368600,2.01879900,-1.51963900
-3.46240600,2.46742200,-1.51963900
-3.46112600,2.91604400,-1.48435900
-3.45984600,2.91604400,-1.48435900
-3.45856600,3.36466600,-1.48435900
-3.45728600,3.36466600,-1.51963900
-3.45600600,3.36466600,-1.50199900
-3.45472600,3.36466600,-1.51963900
-3.45344600,2.91604400,-1.51963900
-3.45216600,2.46742200,-1.51963900
-3.45088600,2.46742200,-1.53733900
-3.44960600,2.46742200,-1.53733900
-3.44832600,2.46742200,-1.51963900
-3.44704600,2.46742200,-1.51963900
-3.44576600,2.46742200,-1.51963900
-3.44448600,2.91604400,-1.51963900
-3.44320600,2.46742200,-1.51963900
-3.44192600,2.91604400,-1.51963900
-3.44064600,2.91604400,-1.51963900
-3.43936600,2.46742200,-1.51963900
-3.43808600,2.91604400,-1.51963900
-3.43680600,2.91604400,-1.51963900
-3.43552600,2.91604400,-1.51963900
-3.43424600,2.91604400,-1.51963900
-3.43296600,2.91604400,-1.51963900
-3.43168600,2.91604400,-1.53733900
-3.43040600,1.57017700,-1.55497900
-3.42912600,1.57017700,-1.53733900
-3.42784600,1.57017700,-1.53733900
-3.42656600,1.57017700,-1.51963900
-3.42528600,2.91604400,-1.48435900
-3.42400600,2.91604400,-1.48435900
-3.42272600,2.91604400,-1.48435900
-3.42144600,3.36466600,-1.48435900
-3.42016600,3.36466600,-1.50199900
-3.41888600,3.36466600,-1.51963900
-3.41760600,2.91604400,-1.51963900
-3.41632600,2.91604400,-1.51963900
-3.41504600,2.46742200,-1.53733900
-3.41376600,2.46742200,-1.53733900
-3.41248600,2.91604400,-1.53733900
-3.41120600,2.46742200,-1.51963900
-3.40992600,2.46742200,-1.51963900
-3.40864600,2.46742200,-1.51963900
-3.40736600,2.46742200,-1.51963900
-3.40608600,2.46742200,-1.51963900
-3.40480600,2.46742200,-1.51963900
-3.40352600,2.46742200,-1.51963900
-3.40224600,2.91604400,-1.51963900
-3.40096600,2.91604400,-1.51963900
-3.39968600,2.46742200,-1.51963900
-3.39840600,2.46742200,-1.51963900
-3.39712600,2.46742200,-1.51963900
-3.39584600,2.91604400,-1.51963900
-3.39456600,1.57017700,-1.55497900
-3.39328600,2.01879900,-1.53733900
-3.39200600,1.57017700,-1.53733900
-3.39072600,2.01879900,-1.53733900
-3.38944600,2.01879900,-1.51963900
-3.38816600,2.91604400,-1.48435900
-3.38688600,2.91604400,-1.50199900
-3.38560600,3.36466600,-1.48435900
-3.38432600,3.36466600,-1.50199900
-3.38304600,3.36466600,-1.51963900
-3.38176600,3.36466600,-1.51963900
-3.38048600,2.91604400,-1.51963900
-3.37920600,2.46742200,-1.53733900
-3.37792600,2.46742200,-1.53733900
-3.37664600,2.46742200,-1.53733900
-3.37536600,2.46742200,-1.51963900
-3.37408600,2.46742200,-1.51963900
-3.37280600,2.46742200,-1.51963900
-3.37152600,2.91604400,-1.51963900
-3.37024600,2.91604400,-1.51963900
-3.36896600,2.91604400,-1.51963900
-3.36768600,2.46742200,-1.51963900
-3.36640600,2.46742200,-1.51963900
-3.36512600,2.91604400,-1.51963900
-3.36384600,2.46742200,-1.51963900
-3.36256600,2.46742200,-1.51963900
-3.36128600,2.46742200,-1.51963900
-3.36000600,2.46742200,-1.51963900
-3.35872600,2.46742200,-1.51963900
-3.35744600,1.57017700,-1.53733900
