Zeit Kanal A Kanal B
(ms) (mV) (V)
8.99071200 2.91604400 -1.60795900
9.01119200 2.46742200 -1.60795900
9.03167200 1.57017700 -1.62559900
9.05215200 2.46742200 -1.60795900
9.07263300 2.01879900 -1.60795900
9.09311200 2.91604400 -1.59025800
9.11359200 3.36466600 -1.57261900
9.13407200 2.46742200 -1.59025800
9.15455200 3.36466600 -1.59025800
9.17503300 2.46742200 -1.59025800
9.19551200 2.46742200 -1.60795900
9.21599200 1.57017700 -1.60795900
9.23647200 2.46742200 -1.59025800
9.25695200 2.91604400 -1.55497900
9.27743200 2.91604400 -1.59025800
9.29791200 3.36466600 -1.57261900
9.31839200 2.46742200 -1.59025800
9.33887300 2.91604400 -1.60795900
9.35935200 2.91604400 -1.59025800
9.37983200 2.46742200 -1.60795900
9.40031100 2.01879900 -1.59025800
9.42079200 2.91604400 -1.59025800
9.44127300 2.91604400 -1.57261900
9.46175200 2.46742200 -1.60795900
9.48223200 3.36466600 -1.57261900
9.50271100 2.46742200 -1.59025800
9.52319200 2.46742200 -1.60795900
9.54367300 1.57017700 -1.62559900
9.56415200 2.91604400 -1.59025800
9.58463200 2.46742200 -1.59025800
9.60511200 2.91604400 -1.59025800
9.62559200 3.36466600 -1.55497900
9.64607200 2.91604400 -1.59025800
9.66655200 2.91604400 -1.59025800
9.68703300 2.91604400 -1.59025800
9.70751200 2.46742200 -1.59025800
9.72799200 1.57017700 -1.60795900
9.74847200 2.91604400 -1.59025800
9.76895100 3.36466600 -1.55497900
9.78943300 2.46742200 -1.59025800
9.80991200 3.36466600 -1.57261900
9.83039200 2.91604400 -1.59025800
9.85087200 2.91604400 -1.60795900
9.87135200 1.57017700 -1.60795900
9.89183200 2.46742200 1.58720700
9.91231200 2.01879900 1.58720700
9.93279200 2.91604400 1.58720700
9.95327300 3.36466600 1.62254700
9.97375200 10.54414000 1.60484600
9.99423200 10.54414000 1.62254700
10.01471000 9.64690000 1.58720700
10.03519000 8.74965700 1.58720700
10.05567000 7.85088700 1.58720700
10.07615000 8.30103400 1.58720700
10.09663000 7.40226500 1.62254700
10.11711000 6.95364200 1.60484600
10.13759000 7.40226500 1.62254700
10.15807000 6.50502000 1.60484600
10.17855000 6.95364200 1.60484600
10.19903000 6.05639800 1.62254700
10.21951000 5.15915400 1.58720700
10.23999000 4.71053200 1.58720700
10.26047000 5.15915400 1.58720700
10.28095000 5.15915400 1.64018700
10.30143000 4.71053200 1.58720700
10.32191000 5.15915400 1.62254700
10.34239000 4.26191000 1.60484600
10.36287000 4.26191000 1.58720700
10.38335000 3.36466600 1.56956700
10.40383000 4.26191000 1.58720700
10.42431000 3.36466600 1.58720700
10.44479000 3.81328800 1.58720700
10.46527000 4.26191000 1.62254700
10.48575000 3.81328800 1.62254700
10.50623000 4.26191000 1.60484600
10.52671000 3.36466600 1.60484600
10.54719000 3.36466600 1.58720700
10.56767000 2.91604400 1.58720700
10.58815000 3.36466600 1.58720700
10.60863000 3.81328800 1.64018700
10.62911000 3.36466600 1.58720700
10.64959000 3.36466600 1.62254700
10.67007000 3.36466600 1.58720700
10.69055000 3.36466600 1.58720700
10.71103000 3.36466600 1.58720700
10.73151000 2.91604400 1.58720700
10.75199000 2.46742200 1.58720700
10.77247000 2.91604400 1.58720700
10.79295000 3.36466600 1.62254700
10.81343000 2.91604400 1.60484600
10.83391000 3.36466600 1.62254700
10.85439000 2.91604400 1.58720700
10.87487000 2.91604400 1.58720700
10.89535000 2.01879900 1.56956700
10.91583000 2.91604400 1.58720700
10.93631000 2.46742200 1.60484600
10.95679000 2.91604400 1.58720700
10.97727000 3.36466600 1.62254700
10.99775000 2.91604400 1.58720700
11.01823000 3.36466600 1.58720700
11.03871000 2.91604400 1.58720700
11.05919000 2.91604400 1.58720700
11.07967000 2.01879900 1.56956700
11.10015000 2.91604400 1.58720700
11.12063000 2.91604400 -1.55497900
11.14111000 2.46742200 -1.60795900
11.16159000 3.36466600 -1.59025800
11.18207000 2.46742200 -1.59025800
11.20255000 2.46742200 -1.62559900
11.22303000 2.46742200 -1.60795900
11.24351000 2.46742200 -1.60795900
11.26399000 2.01879900 -1.60795900
11.28447000 2.91604400 -1.60795900
11.30495000 3.36466600 -1.59025800
11.32543000 2.91604400 -1.60795900
11.34591000 3.36466600 -1.59025800
11.36639000 2.91604400 -1.60795900
11.38687000 2.46742200 -1.60795900
11.40735000 2.01879900 -1.60795900
11.42783000 2.91604400 -1.59025800
11.44831000 2.91604400 -1.57261900
11.46879000 2.91604400 -1.59025800
11.48927000 3.36466600 -1.57261900
11.50975000 2.91604400 -1.60795900
11.53023000 3.36466600 -1.60795900
11.55071000 2.46742200 -1.60795900
11.57119000 2.46742200 -1.60795900
11.59167000 1.57017700 -1.60795900
11.61215000 2.91604400 -1.59025800
11.63263000 3.36466600 -1.57261900
11.65311000 2.46742200 -1.59025800
11.67359000 3.36466600 -1.59025800
11.69407000 2.46742200 -1.59025800
11.71455000 2.91604400 -1.60795900
11.73503000 1.57017700 -1.62559900
11.75551000 2.91604400 -1.60795900
11.77599000 2.01879900 -1.59025800
11.79647000 2.91604400 -1.59025800
11.81695000 3.36466600 -1.57261900
11.83743000 2.91604400 -1.59025800
11.85791000 3.36466600 -1.59025800
11.87839000 2.91604400 -1.59025800
11.89887000 2.91604400 -1.60795900
11.91935000 2.01879900 -1.60795900
11.93983000 2.91604400 -1.59025800
11.96031000 3.36466600 -1.55497900
11.98079000 2.91604400 -1.59025800
12.00127000 3.36466600 -1.59025800
12.02175000 2.91604400 -1.59025800
12.04223000 2.91604400 -1.60795900
12.06271000 2.91604400 -1.59025800
12.08319000 2.91604400 -1.59025800
12.10367000 2.01879900 -1.60795900
12.12415000 2.91604400 -1.59025800
12.14463000 2.91604400 -1.57261900
12.16511000 2.91604400 -1.59025800
12.18559000 3.36466600 -1.57261900
12.20607000 2.91604400 -1.59025800
12.22655000 2.91604400 -1.60795900
12.24703000 1.57017700 -1.62559900
12.26751000 2.91604400 -1.59025800
12.28799000 2.46742200 -1.59025800
12.30847000 2.91604400 -1.59025800
12.32895000 3.36466600 -1.55497900
12.34943000 2.91604400 1.56956700
12.36991000 3.36466600 1.58720700
12.39039000 2.91604400 1.58720700
12.41087000 2.91604400 1.58720700
12.43135000 2.91604400 1.56956700
12.45183000 4.71053200 1.58720700
12.47231000 5.15915400 1.64018700
12.49279000 4.71053200 1.62254700
12.51327000 4.71053200 1.62254700
12.53375000 4.26191000 1.58720700
12.55423000 4.26191000 1.60484600
12.57471000 4.26191000 1.58720700
12.59519000 3.36466600 1.58720700
12.61567000 2.91604400 1.58720700
12.63615000 3.81328800 1.62254700
12.65663000 3.81328800 1.62254700
12.67711000 3.36466600 1.60484600
12.69759000 4.26191000 1.62254700
12.71807000 3.36466600 1.60484600
12.73855000 3.36466600 1.58720700
12.75903000 2.91604400 1.58720700
12.77951000 3.36466600 1.58720700
12.79999000 2.91604400 1.62254700
12.82047000 3.36466600 1.60484600
12.84095000 4.26191000 1.62254700
12.86143000 3.36466600 1.58720700
12.88191000 3.36466600 1.58720700
12.90239000 3.36466600 1.58720700
12.92287000 2.91604400 1.58720700
12.94335000 2.46742200 1.58720700
12.96383000 2.91604400 1.58720700
12.98431000 3.36466600 1.64018700
13.00479000 2.91604400 1.60484600
13.02527000 3.36466600 1.62254700
13.04575000 2.91604400 1.62254700
13.06623000 2.91604400 1.58720700
13.08671000 2.01879900 1.56956700
13.10719000 2.91604400 1.60484600
13.12767000 2.01879900 1.58720700
13.14815000 2.91604400 1.60484600
13.16863000 3.36466600 1.62254700
13.18911000 2.91604400 1.58720700
13.20959000 3.36466600 1.62254700
13.23007000 2.91604400 1.58720700
13.25055000 2.91604400 1.58720700
13.27103000 2.01879900 1.58720700
13.29151000 2.91604400 1.58720700
13.31199000 3.36466600 1.62254700
13.33247000 2.91604400 1.60484600
13.35295000 3.36466600 1.62254700
13.37343000 2.91604400 1.58720700
13.39391000 2.91604400 1.58720700
13.41439000 2.91604400 1.62254700
13.43487000 2.91604400 1.58720700
13.45535000 2.01879900 1.58720700
13.47583000 2.91604400 1.58720700
13.49631000 3.36466600 1.62254700
13.51679000 2.91604400 1.58720700
13.53727000 3.36466600 1.62254700
13.55775000 2.91604400 1.58720700
13.57823000 2.91604400 -1.57261900
13.59871000 1.57017700 -1.62559900
13.61919000 2.46742200 -1.60795900
13.63967000 2.01879900 -1.60795900
13.66015000 2.91604400 -1.60795900
13.68063000 3.36466600 -1.59025800
13.70111000 2.46742200 -1.59025800
13.72159000 3.36466600 -1.60795900
13.74207000 2.91604400 -1.60795900
13.76255000 2.46742200 -1.60795900
13.78303000 1.57017700 -1.60795900
13.80351000 2.91604400 -1.60795900
13.82399000 3.36466600 -1.57261900
13.84447000 2.91604400 -1.60795900
13.86495000 3.36466600 -1.59025800
13.88543000 2.91604400 -1.59025800
13.90591000 2.91604400 -1.60795900
13.92639000 2.46742200 -1.62559900
13.94687000 2.91604400 -1.60795900
13.96735000 1.57017700 -1.60795900
13.98783000 2.91604400 -1.60795900
14.00831000 3.36466600 -1.57261900
14.02879000 2.91604400 -1.59025800
14.04927000 3.36466600 -1.59025800
14.06975000 2.91604400 -1.60795900
14.09023000 2.91604400 -1.60795900
14.11071000 2.01879900 -1.60795900
14.13119000 2.91604400 -1.59025800
14.15167000 2.46742200 -1.59025800
14.17215000 2.91604400 -1.59025800
14.19263000 3.36466600 -1.57261900
14.21311000 2.91604400 -1.59025800
14.23359000 3.36466600 -1.59025800
14.25407000 2.91604400 -1.60795900
14.27455000 2.91604400 -1.60795900
14.29503000 2.01879900 -1.60795900
14.31551000 2.91604400 -1.59025800
14.33599000 3.36466600 -1.55497900
14.35647000 2.91604400 -1.59025800
14.37695000 3.36466600 -1.59025800
14.39743000 2.91604400 -1.59025800
14.41791000 2.91604400 -1.60795900
14.43839000 2.01879900 -1.62559900
14.45887000 2.91604400 -1.59025800
14.47935000 2.01879900 -1.59025800
14.49983000 2.91604400 -1.59025800
14.52031000 3.36466600 -1.55497900
14.54079000 2.91604400 -1.59025800
14.56127000 3.36466600 -1.57261900
14.58175000 2.91604400 -1.59025800
14.60223000 2.91604400 -1.59025800
14.62271000 2.46742200 -1.59025800
14.64319000 2.91604400 -1.59025800
14.66367000 3.36466600 -1.55497900
14.68415000 2.91604400 -1.59025800
14.70463000 3.36466600 -1.55497900
14.72511000 2.91604400 -1.59025800
14.74559000 3.36466600 -1.59025800
14.76607000 2.91604400 -1.59025800
14.78655000 2.91604400 -1.59025800
14.80703000 2.01879900 -1.59025800
14.82751000 2.91604400 1.58720700
14.84799000 3.36466600 1.62254700
14.86847000 2.91604400 1.58720700
14.88895000 3.36466600 1.62254700
14.90943000 10.99277000 1.60484600
14.92991000 10.54414000 1.58720700
14.95039000 8.74965700 1.55192700
14.97087000 9.64690000 1.58720700
14.99135000 8.30103400 1.58720700
15.01183000 8.74965700 1.58720700
15.03231000 8.74965700 1.64018700
15.05279000 7.85088700 1.62254700
15.07327000 7.85088700 1.62254700
15.09375000 6.95364200 1.62254700
15.11423000 6.50502000 1.58720700
15.13471000 5.60777600 1.58720700
15.15519000 6.05639800 1.62254700
15.17567000 6.05639800 1.64018700
15.19615000 5.60777600 1.60484600
15.21663000 6.05639800 1.62254700
15.23711000 5.15915400 1.60484600
15.25759000 5.15915400 1.58720700
15.27807000 4.71053200 1.58720700
15.29855000 4.71053200 1.58720700
15.31903000 3.36466600 1.58720700
15.33951000 4.26191000 1.60484600
15.35999000 4.71053200 1.62254700
15.38047000 4.26191000 1.60484600
15.40095000 4.71053200 1.62254700
15.42143000 3.36466600 1.60484600
15.44191000 3.81328800 1.58720700
15.46239000 2.91604400 1.56956700
15.48287000 3.36466600 1.58720700
15.50335000 3.36466600 1.62254700
15.52383000 3.36466600 1.58720700
15.54431000 4.26191000 1.62254700
15.56479000 3.36466600 1.62254700
15.58527000 3.81328800 1.60484600
15.60575000 3.36466600 1.58720700
15.62623000 3.36466600 1.58720700
15.64671000 2.46742200 1.58720700
15.66719000 3.36466600 1.58720700
15.68767000 3.36466600 1.62254700
15.70815000 3.36466600 1.58720700
15.72863000 3.36466600 1.62254700
15.74911000 3.36466600 1.58720700
15.76959000 3.36466600 1.58720700
15.79007000 2.01879900 1.58720700
15.81055000 2.91604400 1.58720700
15.83103000 2.46742200 1.58720700
15.85151000 2.91604400 1.58720700
15.87199000 3.36466600 1.62254700
15.89247000 2.91604400 1.58720700
15.91295000 3.36466600 1.60484600
15.93343000 2.91604400 1.58720700
15.95391000 2.91604400 1.58720700
15.97439000 2.46742200 1.58720700
15.99487000 2.91604400 1.58720700
16.01535000 3.36466600 1.62254700
16.03583000 2.91604400 1.58720700
16.05631000 3.36466600 -1.57261900
16.07679000 2.91604400 -1.60795900
16.09727000 2.91604400 -1.60795900
16.11775000 2.91604400 -1.59025800
16.13823000 2.91604400 -1.60795900
16.15871000 2.01879900 -1.60795900
16.17919000 2.91604400 -1.60795900
16.19967000 3.36466600 -1.57261900
16.22015000 2.91604400 -1.59025800
16.24063000 3.36466600 -1.59025800
16.26111000 2.91604400 -1.60795900
16.28159000 2.91604400 -1.62559900
16.30207000 2.01879900 -1.64323900
16.32255000 2.91604400 -1.60795900
16.34303000 2.01879900 -1.60795900
16.36351000 2.91604400 -1.59025800
16.38399000 3.36466600 -1.57261900
16.40447000 2.91604400 -1.60795900
16.42495000 3.36466600 -1.59025800
16.44543000 2.91604400 -1.59025800
16.46591000 2.91604400 -1.60795900
16.48639000 2.01879900 -1.62559900
16.50687000 2.91604400 -1.60795900
16.52735000 3.36466600 -1.55497900
16.54783000 2.91604400 -1.59025800
16.56831000 3.36466600 -1.59025800
16.58879000 2.46742200 -1.59025800
16.60927000 2.91604400 -1.60795900
16.62975000 2.91604400 -1.60795900
16.65023000 2.91604400 -1.60795900
16.67071000 2.01879900 -1.60795900
16.69119000 2.91604400 -1.60795900
16.71167000 2.91604400 -1.57261900
16.73215000 2.91604400 -1.59025800
16.75263000 3.36466600 -1.59025800
16.77311000 2.91604400 -1.59025800
16.79359000 2.91604400 -1.60795900
16.81407000 1.57017700 -1.62559900
16.83455000 2.91604400 -1.60795900
16.85503000 2.46742200 -1.59025800
16.87551000 2.91604400 -1.59025800
16.89599000 3.36466600 -1.55497900
16.91647000 2.91604400 -1.59025800
16.93695000 3.36466600 -1.59025800
16.95743000 2.91604400 -1.60795900
16.97791000 2.91604400 -1.60795900
16.99839000 2.01879900 -1.60795900
17.01887000 2.91604400 -1.59025800
17.03935000 3.36466600 -1.55497900
17.05983000 2.91604400 -1.59025800
17.08031000 3.36466600 -1.57261900
17.10079000 2.91604400 -1.59025800
17.12127000 2.91604400 -1.59025800
17.14175000 1.57017700 -1.59025800
17.16223000 2.91604400 -1.59025800
17.18271000 1.57017700 -1.59025800
17.20319000 2.91604400 -1.59025800
17.22367000 3.36466600 -1.55497900
17.24415000 2.91604400 -1.59025800
17.26463000 3.36466600 -1.57261900
17.28511000 2.91604400 1.58720700
17.30559000 2.91604400 1.58720700
17.32607000 2.46742200 1.58720700
17.34655000 2.91604400 1.58720700
17.36703000 7.85088700 1.60484600
17.38751000 8.30103400 1.60484600
17.40799000 8.30103400 1.62254700
17.42847000 7.40226500 1.60484600
17.44895000 7.85088700 1.62254700
17.46943000 6.50502000 1.58720700
17.48991000 6.50502000 1.58720700
17.51039000 5.15915400 1.58720700
17.53087000 6.05639800 1.60484600
17.55135000 6.05639800 1.64018700
17.57183000 5.15915400 1.60484600
17.59231000 6.05639800 1.62254700
17.61279000 4.71053200 1.62254700
17.63327000 4.71053200 1.58720700
17.65375000 3.36466600 1.56956700
17.67423000 4.26191000 1.58720700
17.69471000 3.36466600 1.58720700
17.71519000 4.26191000 1.60484600
17.73567000 4.71053200 1.62254700
17.75615000 3.81328800 1.60484600
17.77663000 4.71053200 1.62254700
17.79711000 3.36466600 1.58720700
17.81759000 3.36466600 1.58720700
17.83807000 2.91604400 1.58720700
17.85855000 3.36466600 1.62254700
17.87903000 3.81328800 1.64018700
17.89951000 3.36466600 1.58720700
17.91999000 3.81328800 1.62254700
17.94047000 3.36466600 1.58720700
17.96095000 3.36466600 1.58720700
17.98143000 3.36466600 1.60484600
18.00191000 3.36466600 1.58720700
18.02239000 2.46742200 1.58720700
18.04287000 2.91604400 1.62254700
18.06335000 3.36466600 1.62254700
18.08383000 2.91604400 1.58720700
18.10431000 3.36466600 1.62254700
18.12479000 2.91604400 1.58720700
18.14527000 2.91604400 1.58720700
18.16575000 1.57017700 1.56956700
18.18623000 2.91604400 1.58720700
18.20671000 2.46742200 1.58720700
18.22719000 2.91604400 1.60484600
18.24767000 3.36466600 1.62254700
18.26815000 2.91604400 1.58720700
18.28863000 3.36466600 1.58720700
18.30911000 2.91604400 1.58720700
18.32959000 2.91604400 1.58720700
18.35007000 1.57017700 1.58720700
18.37055000 2.91604400 1.58720700
18.39103000 3.36466600 1.62254700
18.41151000 2.91604400 1.58720700
18.43199000 3.36466600 1.62254700
18.45247000 2.91604400 1.58720700
18.47295000 2.91604400 1.58720700
18.49343000 2.91604400 1.58720700
18.51391000 2.46742200 -1.60795900
18.53439000 1.57017700 -1.60795900
18.55487000 2.46742200 -1.60795900
18.57535000 2.91604400 -1.59025800
18.59583000 2.46742200 -1.60795900
18.61631000 3.36466600 -1.59025800
18.63679000 2.91604400 -1.60795900
18.65727000 2.46742200 -1.60795900
18.67775000 1.57017700 -1.60795900
18.69823000 2.46742200 -1.59025800
18.71871000 2.91604400 -1.59025800
18.73919000 2.46742200 -1.60795900
18.75967000 3.36466600 -1.57261900
18.78015000 2.91604400 -1.60795900
18.80063000 2.91604400 -1.60795900
18.82111000 2.91604400 -1.60795900
18.84159000 2.46742200 -1.62559900
18.86207000 2.01879900 -1.60795900
18.88255000 2.91604400 -1.59025800
18.90303000 3.36466600 -1.55497900
18.92351000 2.91604400 -1.60795900
18.94399000 3.36466600 -1.59025800
18.96447000 2.91604400 -1.60795900
18.98495000 2.46742200 -1.60795900
19.00543000 2.46742200 -1.62559900
19.02591000 2.46742200 -1.60795900
19.04639000 2.01879900 -1.60795900
19.06687000 2.46742200 -1.59025800
19.08735000 2.91604400 -1.57261900
19.10783000 2.91604400 -1.59025800
19.12831000 3.36466600 -1.59025800
19.14879000 2.91604400 -1.59025800
19.16927000 2.46742200 -1.60795900
19.18975000 1.57017700 -1.60795900
19.21023000 2.46742200 -1.59025800
19.23071000 2.91604400 -1.55497900
19.25119000 2.91604400 -1.59025800
19.27167000 3.36466600 -1.57261900
19.29215000 2.91604400 -1.59025800
19.31263000 2.91604400 -1.59025800
19.33311000 2.91604400 -1.59025800
19.35359000 2.46742200 -1.60795900
19.37407000 1.57017700 -1.60795900
19.39455000 2.91604400 -1.59025800
19.41503000 2.91604400 -1.57261900
19.43551000 2.91604400 -1.59025800
19.45599000 3.36466600 -1.57261900
19.47647000 2.91604400 -1.59025800
19.49695000 2.46742200 -1.60795900
19.51743000 1.57017700 -1.62559900
19.53791000 2.91604400 -1.59025800
19.55839000 2.01879900 -1.59025800
19.57887000 2.91604400 -1.59025800
19.59935000 3.36466600 -1.55497900
19.61983000 2.46742200 -1.57261900
19.64031000 2.91604400 -1.59025800
19.66079000 2.91604400 -1.59025800
19.68127000 2.46742200 -1.59025800
19.70175000 1.57017700 -1.60795900
19.72223000 2.46742200 -1.59025800
19.74271000 3.36466600 1.58720700
19.76319000 2.91604400 1.58720700
19.78367000 2.91604400 1.62254700
19.80415000 2.91604400 1.58720700
19.82463000 2.91604400 1.58720700
19.84511000 19.06949000 1.58720700
19.86559000 16.37776000 1.58720700
19.88607000 15.03189000 1.58720700
19.90655000 14.58327000 1.60484600
19.92703000 14.13465000 1.62254700
19.94751000 12.33863000 1.58720700
19.96799000 12.33863000 1.62254700
19.98847000 10.99277000 1.60484600
20.00895000 10.54414000 1.58720700
20.02943000 9.19827800 1.56956700
20.04991000 8.74965700 1.58720700
20.07039000 8.30103400 1.58720700
20.09087000 8.30103400 1.62254700
20.11135000 8.30103400 1.62254700
20.13183000 6.95364200 1.58720700
20.15231000 7.40226500 1.58720700
20.17279000 6.50502000 1.62254700
20.19327000 6.50502000 1.58720700
20.21375000 5.15915400 1.58720700
20.23423000 5.60777600 1.62254700
20.25471000 6.05639800 1.64018700
20.27519000 5.15915400 1.58720700
20.29567000 5.60777600 1.62254700
20.31615000 4.71053200 1.60484600
20.33663000 4.71053200 1.58720700
20.35711000 3.36466600 1.58720700
20.37759000 4.26191000 1.58720700
20.39807000 3.36466600 1.58720700
20.41855000 3.81328800 1.60484600
20.43903000 4.26191000 1.62254700
20.45951000 3.81328800 1.62254700
20.47999000 4.26191000 1.62254700
20.50047000 3.36466600 1.60484600
20.52095000 3.36466600 1.58720700
20.54143000 2.91604400 1.58720700
20.56191000 3.36466600 1.60484600
20.58239000 3.36466600 1.62254700
20.60287000 3.36466600 1.58720700
20.62335000 3.81328800 1.62254700
20.64383000 3.36466600 1.60484600
20.66431000 3.36466600 1.58720700
20.68479000 3.36466600 1.58720700
20.70527000 2.91604400 1.58720700
20.72575000 2.46742200 1.58720700
20.74623000 3.36466600 1.58720700
20.76671000 3.36466600 1.62254700
20.78719000 2.91604400 1.58720700
20.80767000 3.36466600 1.62254700
20.82815000 2.91604400 1.58720700
20.84863000 2.91604400 1.58720700
20.86911000 2.01879900 1.56956700
20.88959000 2.91604400 1.58720700
20.91007000 2.46742200 1.58720700
20.93055000 2.91604400 1.58720700
20.95103000 3.36466600 1.62254700
20.97151000 2.91604400 1.58720700
20.99199000 2.91604400 -1.59025800
21.01247000 2.91604400 -1.60795900
21.03295000 2.46742200 -1.60795900
21.05343000 1.57017700 -1.62559900
21.07391000 2.46742200 -1.60795900
21.09439000 3.36466600 -1.55497900
21.11487000 2.91604400 -1.60795900
21.13535000 3.36466600 -1.59025800
21.15583000 2.91604400 -1.60795900
21.17631000 2.91604400 -1.60795900
21.19679000 2.91604400 -1.60795900
21.21727000 2.46742200 -1.60795900
21.23775000 1.57017700 -1.60795900
21.25823000 2.46742200 -1.59025800
21.27871000 2.91604400 -1.59025800
21.29919000 2.46742200 -1.60795900
21.31967000 3.36466600 -1.59025800
21.34015000 2.91604400 -1.60795900
21.36063000 2.46742200 -1.60795900
21.38111000 1.57017700 -1.62559900
21.40159000 2.91604400 -1.60795900
21.42207000 2.46742200 -1.59025800
21.44255000 2.46742200 -1.59025800
21.46303000 3.36466600 -1.57261900
21.48351000 2.91604400 -1.59025800
21.50399000 2.91604400 -1.60795900
21.52447000 2.46742200 -1.59025800
21.54495000 2.46742200 -1.60795900
21.56543000 1.57017700 -1.60795900
21.58591000 2.46742200 -1.59025800
21.60639000 3.36466600 -1.55497900
21.62687000 2.91604400 -1.59025800
21.64735000 3.36466600 -1.59025800
21.66783000 2.91604400 -1.59025800
21.68831000 2.46742200 -1.60795900
21.70879000 2.46742200 -1.60795900
21.72927000 2.91604400 -1.59025800
21.74975000 1.57017700 -1.60795900
21.77023000 2.91604400 -1.59025800
21.79071000 2.91604400 -1.57261900
21.81119000 2.46742200 -1.59025800
21.83167000 3.36466600 -1.57261900
21.85215000 2.91604400 -1.59025800
21.87263000 2.46742200 -1.60795900
21.89311000 2.01879900 -1.60795900
21.91359000 2.91604400 -1.59025800
21.93407000 2.91604400 -1.55497900
21.95455000 2.91604400 -1.59025800
21.97503000 3.36466600 -1.55497900
21.99551000 2.46742200 -1.59025800
22.01599000 2.91604400 -1.59025800
22.03647000 2.91604400 -1.59025800
22.05695000 2.46742200 -1.59025800
22.07743000 1.57017700 -1.60795900
22.09791000 2.46742200 -1.59025800
22.11839000 2.91604400 -1.57261900
22.13887000 2.91604400 -1.59025800
22.15935000 3.36466600 -1.57261900
22.17983000 2.46742200 -1.59025800
22.20031000 2.46742200 -1.59025800
22.22079000 1.57017700 1.55192700
22.24127000 2.46742200 1.58720700
22.26175000 1.57017700 1.58720700
22.28223000 2.91604400 1.58720700
22.30271000 7.40226500 1.62254700
22.32319000 6.95364200 1.60484600
22.34367000 6.95364200 1.62254700
22.36415000 6.05639800 1.60484600
22.38463000 5.15915400 1.58720700
22.40511000 4.71053200 1.58720700
22.42559000 5.15915400 1.58720700
22.44607000 5.15915400 1.64018700
22.46655000 4.71053200 1.58720700
22.48703000 5.15915400 1.62254700
22.50751000 4.26191000 1.58720700
22.52799000 4.71053200 1.60484600
22.54847000 4.26191000 1.58720700
22.56895000 3.81328800 1.58720700
22.58943000 3.36466600 1.58720700
22.60991000 3.81328800 1.62254700
22.63039000 4.26191000 1.62254700
22.65087000 3.36466600 1.60484600
22.67135000 4.26191000 1.62254700
22.69183000 3.36466600 1.62254700
22.71231000 3.36466600 1.58720700
22.73279000 2.46742200 1.56956700
22.75327000 3.36466600 1.58720700
22.77375000 2.91604400 1.62254700
22.79423000 2.91604400 1.60484600
22.81471000 3.81328800 1.62254700
22.83519000 3.36466600 1.58720700
22.85567000 3.36466600 1.58720700
22.87615000 2.91604400 1.60484600
22.89663000 2.91604400 1.58720700
22.91711000 2.01879900 1.58720700
22.93759000 2.91604400 1.58720700
22.95807000 3.36466600 1.64018700
22.97855000 2.91604400 1.58720700
22.99903000 3.36466600 1.62254700
23.01951000 2.91604400 1.58720700
23.03999000 2.91604400 1.58720700
23.06047000 2.91604400 1.58720700
23.08095000 2.91604400 1.58720700
23.10143000 2.01879900 1.58720700
23.12191000 2.91604400 1.60484600
23.14239000 3.36466600 1.62254700
23.16287000 2.91604400 1.60484600
23.18335000 3.36466600 1.58720700
23.20383000 2.91604400 1.58720700
23.22431000 2.46742200 1.58720700
23.24479000 2.01879900 1.58720700
23.26527000 2.46742200 1.58720700
23.28575000 2.91604400 1.62254700
23.30623000 2.46742200 1.58720700
23.32671000 3.36466600 1.62254700
23.34719000 2.91604400 1.58720700
23.36767000 2.91604400 1.58720700
23.38815000 2.91604400 1.58720700
23.40863000 2.46742200 1.58720700
23.42911000 1.57017700 1.58720700
23.44959000 2.46742200 -1.59025800
23.47007000 2.91604400 -1.57261900
23.49055000 2.46742200 -1.60795900
23.51103000 2.91604400 -1.59025800
23.53151000 2.46742200 -1.59025800
23.55199000 2.46742200 -1.62559900
23.57247000 1.57017700 -1.64323900
23.59295000 2.46742200 -1.60795900
23.61343000 1.57017700 -1.60795900
23.63391000 2.46742200 -1.60795900
23.65439000 2.91604400 -1.59025800
23.67487000 2.46742200 -1.60795900
23.69535000 3.36466600 -1.59025800
23.71583000 2.91604400 -1.60795900
23.73631000 2.46742200 -1.60795900
23.75679000 1.57017700 -1.62559900
23.77727000 2.46742200 -1.60795900
23.79775000 2.91604400 -1.55497900
23.81823000 2.46742200 -1.60795900
23.83871000 3.36466600 -1.57261900
23.85919000 2.91604400 -1.60795900
23.87967000 2.91604400 -1.60795900
23.90015000 2.91604400 -1.59025800
23.92063000 2.46742200 -1.60795900
23.94111000 1.57017700 -1.60795900
23.96159000 2.46742200 -1.59025800
23.98207000 2.91604400 -1.57261900
24.00255000 2.46742200 -1.59025800
24.02303000 3.36466600 -1.59025800
24.04351000 2.46742200 -1.60795900
24.06399000 2.46742200 -1.60795900
24.08447000 1.57017700 -1.62559900
24.10495000 2.46742200 -1.60795900
24.12543000 2.01879900 -1.59025800
24.14591000 2.46742200 -1.59025800
24.16639000 2.91604400 -1.57261900
24.18687000 2.46742200 -1.59025800
24.20735000 2.91604400 -1.59025800
24.22783000 2.46742200 -1.59025800
24.24831000 2.46742200 -1.60795900
24.26879000 1.57017700 -1.60795900
24.28927000 2.46742200 -1.59025800
24.30975000 2.91604400 -1.55497900
24.33023000 2.46742200 -1.59025800
24.35071000 2.91604400 -1.57261900
24.37119000 2.46742200 -1.59025800
24.39167000 2.46742200 -1.60795900
24.41215000 1.12155500 -1.60795900
